t,mean_latency,var_latency,queue_size
873,0.285512,0.00168419,1000
874,0.288384,0.00135684,1000
875,0.283853,0.00186505,1000
876,0.285506,0.00167127,1000
877,0.286059,0.00169738,1000
878,0.2885,0.00144072,1000
879,0.286799,0.00158917,1000
880,0.284483,0.00184309,1000
881,0.286927,0.00151713,1000
882,0.286456,0.00164387,1000
883,0.287601,0.00145874,1000
884,0.284701,0.00179682,1000
885,0.285374,0.00173001,1000
886,0.286742,0.00151509,1000
887,0.286776,0.00151897,1000
888,0.287576,0.0015746,1000
889,0.286279,0.00153321,1000
890,0.284157,0.00181081,1000
891,0.283697,0.00189307,1000
892,0.287259,0.00150092,1000
893,0.285923,0.00161597,1000
894,0.283281,0.00189301,1000
895,0.287589,0.00146721,1000
896,0.283085,0.00194011,1000
897,0.285515,0.00170416,1000
898,0.284497,0.00181704,1000
899,0.284752,0.00168509,1000
900,0.285615,0.00164278,1000
901,0.283076,0.00197447,1000
902,0.283218,0.00197942,1000
903,0.287018,0.00150831,1000
904,0.286789,0.00155783,1000
905,0.286405,0.00154349,1000
906,0.286022,0.00171014,1000
907,0.287469,0.00156021,1000
908,0.287984,0.0014151,1000
909,0.287708,0.00148408,1000
910,0.285001,0.00178939,1000
911,0.282859,0.00193799,1000
912,0.288317,0.00140443,1000
913,0.286222,0.00164629,1000
914,0.28632,0.00157505,1000
915,0.286353,0.00166049,1000
916,0.286073,0.001653,1000
917,0.28697,0.00150609,1000
918,0.283738,0.00191271,1000
919,0.284746,0.00164408,1000
920,0.284801,0.00183033,1000
921,0.285565,0.0017609,1000
922,0.284535,0.00180508,1000
923,0.285389,0.00180682,1000
924,0.284091,0.00184484,1000
925,0.283394,0.00187815,1000
926,0.286233,0.00157937,1000
927,0.284078,0.00189856,1000
928,0.283863,0.00187652,1000
929,0.285183,0.00174743,1000
930,0.286061,0.00160417,1000
931,0.283524,0.00191279,1000
932,0.287805,0.00143263,1000
933,0.28348,0.00188186,1000
934,0.283159,0.00191914,1000
935,0.285648,0.00167325,1000
936,0.283731,0.00183452,1000
937,0.287425,0.00155441,1000
938,0.287443,0.00143603,1000
939,0.286645,0.00153493,1000
940,0.28558,0.00168133,1000
941,0.285967,0.00159225,1000
942,0.283331,0.00188631,1000
943,0.288199,0.00144973,1000
944,0.28614,0.00162706,1000
945,0.286464,0.00157499,1000
946,0.286118,0.00154955,1000
947,0.283818,0.00192159,1000
948,0.288145,0.00142006,1000
949,0.286235,0.0016032,1000
950,0.285223,0.00171255,1000
951,0.285747,0.00170445,1000
952,0.284575,0.00177434,1000
953,0.287182,0.00144781,1000
954,0.285094,0.00173968,1000
955,0.285771,0.00166225,1000
956,0.284181,0.00185199,1000
957,0.287893,0.00143381,1000
958,0.287301,0.00156807,1000
959,0.284093,0.00178005,1000
960,0.285762,0.00168746,1000
961,0.287464,0.00152678,1000
962,0.284949,0.00172832,1000
963,0.284227,0.00181279,1000
964,0.287777,0.00147084,1000
965,0.287857,0.00142232,1000
966,0.287168,0.00156326,1000
967,0.286276,0.00164419,1000
968,0.285057,0.00170377,1000
969,0.288625,0.00139236,1000
970,0.283488,0.00193778,1000
971,0.285882,0.00162597,1000
972,0.287253,0.00152319,1000
973,0.281368,0.00205828,1000
974,0.284019,0.00175807,1000
975,0.285376,0.00178207,1000
976,0.290478,0.00120265,1000
977,0.285526,0.00161951,1000
978,0.285665,0.0017156,1000
979,0.284257,0.00179987,1000
980,0.285201,0.00165916,1000
981,0.286108,0.00159168,1000
982,0.289794,0.00131548,1000
983,0.288455,0.00139827,1000
984,0.285384,0.0016452,1000
985,0.286812,0.00153426,1000
986,0.283992,0.00186723,1000
987,0.285997,0.00169249,1000
988,0.288244,0.00141284,1000
989,0.287373,0.00149734,1000
990,0.285732,0.00171507,1000
991,0.286218,0.00156276,1000
992,0.28382,0.00189645,1000
993,0.287669,0.00142321,1000
994,0.285384,0.00165045,1000
995,0.286892,0.00152953,1000
996,0.286246,0.00160674,1000
997,0.28632,0.0015988,1000
998,0.285605,0.00159623,1000
999,0.286677,0.0015913,1000
